repetition,generation,diversity
3,25,0.18381578947368493
3,26,0.19778822055137912
3,27,0.19081140350877063
3,28,0.195053258145362
3,29,0.19307957393483638
3,30,0.18354636591478765
4,0,1.0
4,1,0.9795676691729327
4,2,0.9402318295739371
4,3,0.909238721804514
4,4,0.841992481203009
4,5,0.7569266917293217
4,6,0.6695739348370937
4,7,0.6320958646616514
4,8,0.6022869674185486
4,9,0.4977474937343325
4,10,0.5097556390977425
4,11,0.4415883458646614
4,12,0.38337719298245826
4,13,0.3538157894736872
4,14,0.33199874686717085
4,15,0.3109931077694272
4,16,0.2161904761904755
4,17,0.17518796992481123
4,18,0.1764818295739324
4,19,0.1806422305764399
4,20,0.186121553884709
4,21,0.17396303258145215
4,22,0.1874718045112751
4,23,0.19469924812029804
4,24,0.17300751879699228
4,25,0.15447055137844543
4,26,0.1360933583959887
4,27,0.13433897243107662
4,28,0.12950187969924737
4,29,0.13394736842105068
4,30,0.1360150375939831
5,0,1.0
5,1,0.9773778195488717
5,2,0.9278195488721903
5,3,0.8669987468671835
5,4,0.7388565162907228
5,5,0.6693170426065201
5,6,0.6011184210526295
5,7,0.5347211779448614
5,8,0.5091416040100236
5,9,0.500720551378448
5,10,0.5083583959899751
5,11,0.5190977443608983
5,12,0.4857330827067659
5,13,0.5094736842105275
5,14,0.507155388471173
5,15,0.40847431077694196
5,16,0.36810150375940104
5,17,0.37039473684210733
5,18,0.3771804511278204
5,19,0.35884398496240794
5,20,0.28738721804511536
5,21,0.27959899749373524
5,22,0.26401629072681687
5,23,0.26511278195488797
5,24,0.27105263157894843
5,25,0.2743045112781974
5,26,0.2754761904761912
5,27,0.2690946115288225
5,28,0.2891541353383485
5,29,0.29665100250626836
5,30,0.30746553884712047
6,0,1.0
6,1,0.9779291979949889
6,2,0.9207675438596524
6,3,0.8407142857142952
6,4,0.7312719298245656
6,5,0.6653508771929875
6,6,0.683505639097753
6,7,0.7357048872180496
6,8,0.7264536340852202
6,9,0.696917293233091
6,10,0.6039285714285726
6,11,0.6278352130325855
6,12,0.6215100250626576
6,13,0.6057863408521303
6,14,0.551337719298244
6,15,0.4237625313283217
6,16,0.2963502506265671
6,17,0.23955200501253238
6,18,0.183023182957392
6,19,0.18841165413533661
6,20,0.18169172932330752
6,21,0.20431704260651612
6,22,0.19796365914787223
6,23,0.20593045112782113
6,24,0.19185776942356034
6,25,0.1585025062656642
6,26,0.09089285714285567
6,27,0.06740914786967452
6,28,0.10137844611528639
6,29,0.10156641604009985
6,30,0.08894423558897284
7,0,1.0
7,1,0.970191102756891
7,2,0.9243045112781997
7,3,0.8893890977443656
7,4,0.8520739348371014
7,5,0.7991917293233158
7,6,0.7357926065162959
7,7,0.6347462406014992
7,8,0.4533959899749418
7,9,0.33563909774436196
7,10,0.24937969924811806
7,11,0.25457706766917304
7,12,0.21042606516290663
7,13,0.16660714285714448
7,14,0.15891917293232893
7,15,0.13966791979949658
7,16,0.13135338345864553
7,17,0.10436403508771891
7,18,0.1381547619047613
7,19,0.15859335839598776
7,20,0.14837406015037438
7,21,0.12691416040100204
7,22,0.08893796992481355
7,23,0.06743734335839816
7,24,0.057628446115289805
7,25,0.09282894736842266
7,26,0.07988408521303399
7,27,0.08133145363408681
7,28,0.08643483709273224
7,29,0.07320488721804594
7,30,0.06832706766917329
8,0,1.0
8,1,0.9768796992481197
8,2,0.9369893483709246
8,3,0.8969204260651649
8,4,0.8021365914787058
8,5,0.7552412280701837
8,6,0.7303916040100306
8,7,0.6832080200501276
8,8,0.5524310776942346
8,9,0.40111842105263323
8,10,0.3969423558897258
8,11,0.3640695488721832
8,12,0.36091165413534265
8,13,0.3350031328320838
8,14,0.3284555137844658
8,15,0.3127224310776945
8,16,0.27180764411027625
8,17,0.2613941102756912
8,18,0.24640037593985034
8,19,0.214542606516291
8,20,0.2167575187969921
8,21,0.1846021303258125
8,22,0.18333020050124862
8,23,0.18552631578947487
8,24,0.13100877192982294
8,25,0.09993107769423523
8,26,0.11164160401002314
8,27,0.11724310776942143
8,28,0.10457393483709118
8,29,0.1179323308270682
8,30,0.1485401002506241
9,0,1.0
9,1,0.9716384711779451
9,2,0.9267512531328329
9,3,0.8406171679198031
9,4,0.8084241854636633
9,5,0.7361027568922297
9,6,0.6596898496240668
9,7,0.5604479949874706
9,8,0.3742105263157897
9,9,0.20600877192982542
9,10,0.19983082706766817
9,11,0.2051441102756893
9,12,0.22647869674185467
9,13,0.3079761904761925
9,14,0.29564223057644307
9,15,0.26201127819548825
9,16,0.24572055137844595
9,17,0.22180451127819634
9,18,0.21509711779448398
9,19,0.2412656641603993
9,20,0.24161967418546185
9,21,0.21820175438596448
9,22,0.1744454887218011
9,23,0.19274436090225455
9,24,0.1796585213032592
9,25,0.10991854636591446
9,26,0.08221177944862194
9,27,0.0841447368421062
9,28,0.08124686716791941
9,29,0.0918577694235589
9,30,0.10574874686716815
